Source,Destination,Item name,Extension,Item size (bytes),Type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name,Server error message
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-30-00-01-02_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-30-00-01-02_DirectEntryInwardsHeritage.pdf","2020-01-30-00-01-02_DirectEntryInwardsHeritage.pdf",".pdf","75200","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","74e2ecb3-34f1-540b-a90c-ec5362d3e2ef","74e2ecb3-34f1-540b-a90c-ec5362d3e2ef","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-01-31-00-00-59_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-01-31-00-00-59_DirectEntryInwardsHeritage.pdf","2020-01-31-00-00-59_DirectEntryInwardsHeritage.pdf",".pdf","84009","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","efc1aa2e-dd60-5459-9633-5823ec5f9e9d","efc1aa2e-dd60-5459-9633-5823ec5f9e9d","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-06-00-00-45_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-06-00-00-45_DirectEntryInwardsHeritage.pdf","2020-02-06-00-00-45_DirectEntryInwardsHeritage.pdf",".pdf","77238","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","2c8dbcaa-9249-5be5-b83f-c7f4e67dbe10","2c8dbcaa-9249-5be5-b83f-c7f4e67dbe10","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-08-00-12-33_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-08-00-12-33_DirectEntryInwardsHeritage.pdf","2020-02-08-00-12-33_DirectEntryInwardsHeritage.pdf",".pdf","73281","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","1fa97d13-e902-59f0-b8c2-7dfe5a071278","1fa97d13-e902-59f0-b8c2-7dfe5a071278","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-11-00-12-17_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-11-00-12-17_DirectEntryInwardsHeritage.pdf","2020-02-11-00-12-17_DirectEntryInwardsHeritage.pdf",".pdf","66149","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","798aecbb-f842-5fad-8118-af3355799236","798aecbb-f842-5fad-8118-af3355799236","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-13-00-12-05_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-13-00-12-05_DirectEntryInwardsHeritage.pdf","2020-02-13-00-12-05_DirectEntryInwardsHeritage.pdf",".pdf","78541","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","8a6e9d82-df56-570a-b9e2-3bf1477024be","8a6e9d82-df56-570a-b9e2-3bf1477024be","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-26-00-12-52_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-26-00-12-52_DirectEntryInwardsHeritage.pdf","2020-02-26-00-12-52_DirectEntryInwardsHeritage.pdf",".pdf","68868","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","7aad24c6-6fec-5574-8cec-ee65e7f38de4","7aad24c6-6fec-5574-8cec-ee65e7f38de4","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-02-27-00-12-52_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-02-27-00-12-52_DirectEntryInwardsHeritage.pdf","2020-02-27-00-12-52_DirectEntryInwardsHeritage.pdf",".pdf","77859","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","58001595-160d-5a33-9eee-4cd7f9f09e8e","58001595-160d-5a33-9eee-4cd7f9f09e8e","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-04-00-12-49_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-04-00-12-49_DirectEntryInwardsHeritage.pdf","2020-03-04-00-12-49_DirectEntryInwardsHeritage.pdf",".pdf","68312","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","13283986-b353-5ca0-8cb4-5075bdec44be","13283986-b353-5ca0-8cb4-5075bdec44be","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-07-00-12-51_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-07-00-12-51_DirectEntryInwardsHeritage.pdf","2020-03-07-00-12-51_DirectEntryInwardsHeritage.pdf",".pdf","73139","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","e5dc5a2e-fde0-5742-ac93-431ce60344d3","e5dc5a2e-fde0-5742-ac93-431ce60344d3","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-14-00-12-34_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-14-00-12-34_DirectEntryInwardsHeritage.pdf","2020-03-14-00-12-34_DirectEntryInwardsHeritage.pdf",".pdf","76391","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","9d77dd71-d017-5125-a12d-807367e37b61","9d77dd71-d017-5125-a12d-807367e37b61","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-12-00-12-34_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-12-00-12-34_DirectEntryInwardsHeritage.pdf","2020-03-12-00-12-34_DirectEntryInwardsHeritage.pdf",".pdf","77516","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","918cc0f3-061b-52ce-aac8-0e141974e026","918cc0f3-061b-52ce-aac8-0e141974e026","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-25-00-12-06_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-25-00-12-06_DirectEntryInwardsHeritage.pdf","2020-03-25-00-12-06_DirectEntryInwardsHeritage.pdf",".pdf","66060","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","aa34686f-0d34-58cf-980e-2379aeb96b52","aa34686f-0d34-58cf-980e-2379aeb96b52","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-03-26-00-12-04_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-03-26-00-12-04_DirectEntryInwardsHeritage.pdf","2020-03-26-00-12-04_DirectEntryInwardsHeritage.pdf",".pdf","72842","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","98c3fb5c-0c25-59ca-9cf7-2e8075334809","98c3fb5c-0c25-59ca-9cf7-2e8075334809","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-04-04-00-12-56_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-04-04-00-12-56_DirectEntryInwardsHeritage.pdf","2020-04-04-00-12-56_DirectEntryInwardsHeritage.pdf",".pdf","69754","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","22699781-f6d2-5ef9-8f02-21743a38a2b1","22699781-f6d2-5ef9-8f02-21743a38a2b1","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-04-09-00-12-42_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-04-09-00-12-42_DirectEntryInwardsHeritage.pdf","2020-04-09-00-12-42_DirectEntryInwardsHeritage.pdf",".pdf","73424","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","4c54062a-6669-5159-b8e0-5d951a9ecfca","4c54062a-6669-5159-b8e0-5d951a9ecfca","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-04-18-00-12-05_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-04-18-00-12-05_DirectEntryInwardsHeritage.pdf","2020-04-18-00-12-05_DirectEntryInwardsHeritage.pdf",".pdf","70806","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","f2d7a91c-e896-5c4f-beab-6ac164c23357","f2d7a91c-e896-5c4f-beab-6ac164c23357","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-04-23-00-12-15_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-04-23-00-12-15_DirectEntryInwardsHeritage.pdf","2020-04-23-00-12-15_DirectEntryInwardsHeritage.pdf",".pdf","89616","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","6294e374-8642-548d-b74d-5f0540615370","6294e374-8642-548d-b74d-5f0540615370","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-05-00-12-32_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-05-00-12-32_DirectEntryInwardsHeritage.pdf","2020-05-05-00-12-32_DirectEntryInwardsHeritage.pdf",".pdf","62776","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","8ec5561f-07a4-5ce6-b4e5-93d0fd9b7b36","8ec5561f-07a4-5ce6-b4e5-93d0fd9b7b36","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-07-00-12-14_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-07-00-12-14_DirectEntryInwardsHeritage.pdf","2020-05-07-00-12-14_DirectEntryInwardsHeritage.pdf",".pdf","72577","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","766a0e7a-605f-5fcc-9690-8d4e68f3bf91","766a0e7a-605f-5fcc-9690-8d4e68f3bf91","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-12-00-12-26_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-12-00-12-26_DirectEntryInwardsHeritage.pdf","2020-05-12-00-12-26_DirectEntryInwardsHeritage.pdf",".pdf","63551","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","24f84899-d80b-5ecd-bdaa-04a1750f6f05","24f84899-d80b-5ecd-bdaa-04a1750f6f05","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-08-00-12-09_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-08-00-12-09_DirectEntryInwardsHeritage.pdf","2020-05-08-00-12-09_DirectEntryInwardsHeritage.pdf",".pdf","78584","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","10f3525f-6636-561b-bf1b-d966601be437","10f3525f-6636-561b-bf1b-d966601be437","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-13-00-12-16_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-13-00-12-16_DirectEntryInwardsHeritage.pdf","2020-05-13-00-12-16_DirectEntryInwardsHeritage.pdf",".pdf","65544","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","9fb841c2-eb60-5755-a1a4-886fd9dbc565","9fb841c2-eb60-5755-a1a4-886fd9dbc565","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-19-00-12-10_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-19-00-12-10_DirectEntryInwardsHeritage.pdf","2020-05-19-00-12-10_DirectEntryInwardsHeritage.pdf",".pdf","63091","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","59c22b66-9ff4-58d0-83ce-31fb054a4bc7","59c22b66-9ff4-58d0-83ce-31fb054a4bc7","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-21-00-12-49_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-21-00-12-49_DirectEntryInwardsHeritage.pdf","2020-05-21-00-12-49_DirectEntryInwardsHeritage.pdf",".pdf","74000","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","5d132d5d-0743-5f0d-a825-41e4c5ab487e","5d132d5d-0743-5f0d-a825-41e4c5ab487e","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - ANZ\2020-05-26-00-12-51_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - ANZ/2020-05-26-00-12-51_DirectEntryInwardsHeritage.pdf","2020-05-26-00-12-51_DirectEntryInwardsHeritage.pdf",".pdf","62056","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","10b067c5-6bf1-5cf3-b4f9-602fe73eea93","10b067c5-6bf1-5cf3-b4f9-602fe73eea93","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - Heritage\2019-08-29-00-00-42_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - Heritage/2019-08-29-00-00-42_DirectEntryInwardsHeritage.pdf","2019-08-29-00-00-42_DirectEntryInwardsHeritage.pdf",".pdf","81405","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","709cbf79-95f5-57ed-8753-43323ecce5f9","709cbf79-95f5-57ed-8753-43323ecce5f9","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - Heritage\2019-09-04-00-01-03_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - Heritage/2019-09-04-00-01-03_DirectEntryInwardsHeritage.pdf","2019-09-04-00-01-03_DirectEntryInwardsHeritage.pdf",".pdf","70053","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","072e3a7a-9a02-5b4a-9aa7-a1cf9ac3312c","072e3a7a-9a02-5b4a-9aa7-a1cf9ac3312c","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - Heritage\2019-09-03-00-01-03_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - Heritage/2019-09-03-00-01-03_DirectEntryInwardsHeritage.pdf","2019-09-03-00-01-03_DirectEntryInwardsHeritage.pdf",".pdf","82791","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","dd7cf4cc-5056-59b2-911e-8317e705d2f2","dd7cf4cc-5056-59b2-911e-8317e705d2f2","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - Heritage\2019-09-06-00-00-58_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - Heritage/2019-09-06-00-00-58_DirectEntryInwardsHeritage.pdf","2019-09-06-00-00-58_DirectEntryInwardsHeritage.pdf",".pdf","83178","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","06a87521-ed14-55ff-9673-a91c223679f4","06a87521-ed14-55ff-9673-a91c223679f4","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia\A\4 AML-CTF Monitoring\1 Transaction Monitoring Alerts\Australia\Pending Review\[DAILY] Direct Entry Inward - Heritage\2019-09-11-00-00-18_DirectEntryInwardsHeritage.pdf","https://emlpayments.sharepoint.com/sites/CFRP-A/Shared Documents/A/4 AML-CTF Monitoring/1 Transaction Monitoring Alerts/Australia/Pending Review/[DAILY] Direct Entry Inward - Heritage/2019-09-11-00-00-18_DirectEntryInwardsHeritage.pdf","2019-09-11-00-00-18_DirectEntryInwardsHeritage.pdf",".pdf","66660","File","Failed","PACK FAILURE","Packaging Failure:Cannot open the file","0x01410001","b7362630-bd99-512e-b33e-bf9bed4bd131","b7362630-bd99-512e-b33e-bf9bed4bd131","N/A","N/A","1","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","devblue","N/A"
